Country,League,Season,Date,Time,Home,Away,HG,AG,Res,PH,PD,PA,MaxH,MaxD,MaxA,AvgH,AvgD,AvgA
China,Super League,2022,20/09/2022,12:30,Henan Songshan Longmen,Shanghai Port,1,2,A,3.54,3.31,2.17,3.86,3.5,2.17,3.65,3.3,2.02
China,Super League,2022,20/09/2022,12:30,Wuhan FC,Shenzhen,0,3,A,3.51,3.45,2.13,3.6,3.59,2.21,3.29,3.37,2.12
China,Super League,2022,24/09/2022,10:30,Changchun Yatai,Wuhan FC,2,0,H,1.31,5.31,10.15,1.36,5.75,10.15,1.31,5.06,8.96
China,Super League,2022,24/09/2022,12:30,Dalian Pro,Beijing Guoan,2,2,D,2.74,3.54,2.52,2.9,3.7,2.53,2.64,3.47,2.47
China,Super League,2022,24/09/2022,12:30,Wuhan Three Towns,Cangzhou,3,4,A,1.5,4.46,6.26,1.55,4.75,6.26,1.52,4.3,5.52
China,Super League,2022,24/09/2022,13:00,Shenzhen,Shandong Taishan,0,4,A,14.95,6.03,1.22,17,7,1.23,13.4,6.05,1.2
China,Super League,2022,25/09/2022,10:30,Shanghai Port,Guangzhou City,2,0,H,1.21,6.46,13.29,1.24,6.8,15,1.21,6.09,12.33
China,Super League,2022,25/09/2022,13:00,Chengdu Rongcheng,Henan Songshan Longmen,0,0,D,2.2,3.16,3.64,2.45,3.38,3.98,2.19,3.16,3.37
China,Super League,2022,29/09/2022,10:30,Shanghai Port,Chengdu Rongcheng,3,0,H,1.88,3.27,4.81,1.96,3.46,4.81,1.9,3.26,4.17
China,Super League,2022,29/09/2022,12:30,Dalian Pro,Shanghai Shenhua,1,2,A,2.64,3.14,2.89,2.76,3.43,2.89,2.52,3.18,2.75
China,Super League,2022,29/09/2022,12:30,Wuhan FC,Cangzhou,1,4,A,5.15,3.97,1.65,5.3,4.34,1.7,4.86,3.95,1.62
China,Super League,2022,30/09/2022,10:30,Changchun Yatai,Shenzhen,1,0,H,1.69,3.74,5.29,1.76,4,5.5,1.67,3.77,4.78
China,Super League,2022,04/10/2022,08:30,Hebei,Cangzhou,0,5,A,15.37,8.15,1.18,17.5,8.15,1.21,14.49,7.08,1.16
China,Super League,2022,04/10/2022,12:30,Dalian Pro,Tianjin Jinmen Tiger,0,2,A,2.17,3.4,3.46,2.36,3.51,3.47,2.23,3.35,3.07
China,Super League,2022,04/10/2022,12:30,Guangzhou City,Shenzhen,1,1,D,2.85,3.31,2.56,3,3.36,2.63,2.8,3.18,2.49
China,Super League,2022,04/10/2022,12:30,Shanghai Shenhua,Henan Songshan Longmen,1,0,H,3.11,3.05,2.53,3.29,3.1,2.67,3.04,2.93,2.48
China,Super League,2022,04/10/2022,12:30,Zhejiang Professional,Wuhan Three Towns,2,1,H,3.9,4.15,1.82,4.01,4.15,1.92,3.66,3.87,1.85
China,Super League,2022,05/10/2022,08:30,Changchun Yatai,Guangzhou FC,0,0,D,1.67,3.69,5.6,1.73,3.86,5.9,1.68,3.59,5.06
China,Super League,2022,05/10/2022,12:30,Meizhou Hakka,Shandong Taishan,1,2,A,5.34,3.49,1.74,5.4,3.75,1.78,4.9,3.46,1.72
China,Super League,2022,05/10/2022,12:30,Shanghai Port,Beijing Guoan,0,1,A,1.8,3.65,4.57,1.81,3.89,4.6,1.76,3.71,4.23
China,Super League,2022,05/10/2022,12:30,Wuhan FC,Chengdu Rongcheng,0,1,A,7.14,4.38,1.47,8,4.61,1.58,6.49,4.16,1.48
China,Super League,2022,08/10/2022,12:30,Henan Songshan Longmen,Hebei,1,0,H,1.06,13.19,34.04,1.07,15,41,1.05,12.28,31.83
China,Super League,2022,08/10/2022,13:00,Cangzhou,Guangzhou City,0,0,D,1.49,4.47,6.38,1.61,4.6,7.01,1.47,4.26,6.4
China,Super League,2022,08/10/2022,13:00,Tianjin Jinmen Tiger,Wuhan Three Towns,0,1,A,5.49,3.74,1.67,5.52,4,1.71,4.91,3.74,1.66
China,Super League,2022,09/10/2022,08:30,Changchun Yatai,Shanghai Port,1,4,A,5.56,3.47,1.72,5.9,3.75,1.87,5.04,3.54,1.69
China,Super League,2022,09/10/2022,12:30,Beijing Guoan,Shandong Taishan,3,3,D,3.42,3.55,2.13,3.72,3.63,2.16,3.28,3.44,2.09
China,Super League,2022,09/10/2022,12:30,Dalian Pro,Chengdu Rongcheng,2,0,H,2.84,3.08,2.73,2.94,3.32,2.73,2.83,3.07,2.53
China,Super League,2022,09/10/2022,12:30,Guangzhou FC,Meizhou Hakka,1,3,A,5.34,3.69,1.69,5.8,3.75,1.69,5.18,3.58,1.66
China,Super League,2022,09/10/2022,12:30,Wuhan FC,Zhejiang Professional,0,3,A,15.61,6.72,1.19,17,6.72,1.33,13.06,5.96,1.21
China,Super League,2022,09/10/2022,13:00,Shenzhen,Shanghai Shenhua,0,0,D,4.06,3.23,2.04,4.24,3.33,2.1,3.83,3.17,2.02
China,Super League,2022,24/10/2022,08:00,Chengdu Rongcheng,Zhejiang Professional,1,1,D,2.85,3.28,2.57,3.19,3.28,2.69,2.82,3.15,2.5
China,Super League,2022,24/10/2022,08:00,Henan Songshan Longmen,Cangzhou,3,0,H,2.01,3.44,3.9,2.15,3.72,3.91,2.02,3.38,3.57
China,Super League,2022,24/10/2022,08:30,Changchun Yatai,Beijing Guoan,0,1,A,4.15,3.82,1.83,4.6,4,2.05,3.85,3.69,1.86
China,Super League,2022,24/10/2022,10:30,Shanghai Port,Meizhou Hakka,7,0,H,1.54,4.31,5.94,1.55,4.6,7.11,1.49,4.2,6.15
China,Super League,2022,24/10/2022,12:30,Shandong Taishan,Guangzhou FC,3,0,H,1.18,7.07,14.57,1.19,7.7,21,1.16,6.95,15.27
China,Super League,2022,24/10/2022,13:00,Shenzhen,Hebei,2,1,H,1.12,8.13,31.29,1.15,13,36,1.11,8.05,25.83
China,Super League,2022,24/10/2022,13:00,Tianjin Jinmen Tiger,Wuhan FC,3,1,H,1.58,3.81,6.42,1.6,4.1,6.5,1.56,3.79,5.87
China,Super League,2022,25/10/2022,10:30,Shanghai Shenhua,Guangzhou City,1,1,D,1.5,3.98,6.92,1.55,4.25,8.53,1.51,3.83,6.64
China,Super League,2022,25/10/2022,12:30,Wuhan Three Towns,Dalian Pro,4,0,H,1.24,6.36,10.79,1.25,6.6,13,1.23,6.1,10.53
China,Super League,2022,29/10/2022,08:00,Hebei,Guangzhou City,0,4,A,22.09,10.03,1.11,35,10.71,1.14,22.82,8.98,1.1
China,Super League,2022,29/10/2022,08:30,Changchun Yatai,Meizhou Hakka,1,0,H,2.86,3.24,2.6,2.93,3.5,2.6,2.79,3.26,2.46
China,Super League,2022,29/10/2022,10:30,Shanghai Shenhua,Cangzhou,1,2,A,2.38,3,3.44,2.42,3.42,3.44,2.26,3.15,3.2
China,Super League,2022,29/10/2022,12:00,Shenzhen,Henan Songshan Longmen,0,2,A,5.5,3.88,1.62,6.5,4.2,1.66,5.35,3.86,1.6
China,Super League,2022,29/10/2022,12:30,Beijing Guoan,Guangzhou FC,4,1,H,1.16,7.59,16.97,1.17,8.7,22.5,1.14,7.61,17.28
China,Super League,2022,29/10/2022,12:30,Wuhan Three Towns,Chengdu Rongcheng,0,1,A,1.23,5.93,13.35,1.27,6.5,13.35,1.23,5.78,11.71
China,Super League,2022,29/10/2022,13:00,Tianjin Jinmen Tiger,Zhejiang Professional,1,2,A,2.2,3.19,3.63,2.34,3.6,3.63,2.18,3.22,3.31
China,Super League,2022,30/10/2022,11:30,Dalian Pro,Wuhan FC,2,1,H,1.46,4.5,6.9,1.5,4.5,7.5,1.46,4.31,6.43
China,Super League,2022,30/10/2022,11:30,Shandong Taishan,Shanghai Port,3,1,H,2.72,3.3,2.68,2.84,3.56,3.25,2.62,3.19,2.66
China,Super League,2022,03/11/2022,07:30,Changchun Yatai,Shanghai Shenhua,0,0,D,3.34,2.97,2.45,3.34,3.3,2.57,3.03,3.03,2.42
China,Super League,2022,03/11/2022,09:30,Shandong Taishan,Tianjin Jinmen Tiger,4,1,H,1.17,7.44,15.94,1.2,7.75,18.12,1.16,7.09,14.71
China,Super League,2022,03/11/2022,11:00,Zhejiang Professional,Shenzhen,0,2,A,1.47,4.43,6.8,1.52,4.76,7,1.46,4.42,6.24
China,Super League,2022,03/11/2022,11:30,Chengdu Rongcheng,Hebei,6,0,H,1.05,13.84,50.45,1.05,23,61,1.03,14.17,39.02
China,Super League,2022,03/11/2022,11:30,Wuhan Three Towns,Guangzhou City,4,1,H,1.16,7.67,15.58,1.06,15,46,1.05,12.34,33.58
China,Super League,2022,04/11/2022,09:30,Shanghai Port,Dalian Pro,2,1,H,1.11,9.46,19.21,1.14,11.01,26,1.1,9.47,19.96
China,Super League,2022,04/11/2022,11:00,Guangzhou FC,Cangzhou,3,3,D,8.9,5.86,1.3,11,6.2,1.31,9.29,5.57,1.27
China,Super League,2022,04/11/2022,11:30,Beijing Guoan,Henan Songshan Longmen,2,1,H,2.66,3.18,2.83,2.66,3.47,3,2.51,3.2,2.75
China,Super League,2022,04/11/2022,11:30,Wuhan FC,Meizhou Hakka,0,0,D,5.59,4.39,1.56,6,4.5,1.67,5.47,4.24,1.53
China,Super League,2022,07/11/2022,09:30,Shandong Taishan,Shanghai Shenhua,2,0,H,1.26,5.75,11.1,1.28,6.4,13,1.24,5.83,10.88
China,Super League,2022,07/11/2022,11:00,Tianjin Jinmen Tiger,Hebei,5,0,H,1.05,14.56,49.74,1.05,26,67,1.02,16.31,39.61
China,Super League,2022,07/11/2022,11:30,Chengdu Rongcheng,Changchun Yatai,2,2,D,2.34,3.13,3.37,2.34,3.38,3.84,2.2,3.09,3.39
China,Super League,2022,08/11/2022,07:00,Guangzhou FC,Zhejiang Professional,1,5,A,5.4,4.13,1.61,6.1,4.26,1.65,5.3,3.9,1.59
China,Super League,2022,08/11/2022,07:30,Wuhan FC,Guangzhou City,2,1,H,2.7,3.39,2.64,2.7,3.47,2.9,2.52,3.3,2.67
China,Super League,2022,08/11/2022,09:30,Shanghai Port,Cangzhou,2,0,H,1.32,5.93,7.9,1.33,6.5,10,1.27,5.85,8.56
China,Super League,2022,08/11/2022,11:30,Beijing Guoan,Wuhan Three Towns,0,2,A,4.29,4.07,1.76,4.59,4.32,1.77,4.11,3.98,1.72
China,Super League,2022,08/11/2022,11:30,Meizhou Hakka,Henan Songshan Longmen,3,2,H,3.08,3.25,2.43,3.29,3.47,2.43,3.06,3.25,2.27
China,Super League,2022,08/11/2022,12:00,Shenzhen,Dalian Pro,0,2,A,2.68,3.23,2.79,2.79,3.56,2.86,2.58,3.25,2.64
China,Super League,2022,12/11/2022,09:30,Shandong Taishan,Hebei,4,0,H,1.02,17.54,33.1,1.03,34,101,1.01,19.91,55.61
China,Super League,2022,12/11/2022,11:00,Changchun Yatai,Tianjin Jinmen Tiger,2,3,A,2.65,3.38,2.7,2.65,3.44,2.85,2.53,3.26,2.67
China,Super League,2022,12/11/2022,11:30,Chengdu Rongcheng,Shanghai Shenhua,3,2,H,1.85,3.2,5.09,1.95,3.4,5.5,1.88,3.18,4.44
China,Super League,2022,12/11/2022,11:30,Guangzhou City,Meizhou Hakka,0,1,A,5.45,3.75,1.67,5.5,4.22,1.83,4.72,3.76,1.68
China,Super League,2022,13/11/2022,07:00,Dalian Pro,Guangzhou FC,1,1,D,1.52,4.53,5.88,1.91,4.75,6.9,1.5,4.29,5.92
China,Super League,2022,13/11/2022,11:00,Shenzhen,Shanghai Port,0,3,A,42.95,13.83,1.05,58.27,15.8,1.06,39.68,12.03,1.04
China,Super League,2022,13/11/2022,11:30,Beijing Guoan,Wuhan FC,3,1,H,1.34,5.04,9.4,1.36,5.25,10,1.33,4.95,8.59
China,Super League,2022,13/11/2022,11:30,Wuhan Three Towns,Henan Songshan Longmen,1,3,A,1.45,4.8,6.58,1.5,5,6.75,1.44,4.57,6.18
China,Super League,2022,13/11/2022,11:30,Zhejiang Professional,Cangzhou,3,3,D,3.68,3.64,2,3.95,3.75,2.18,3.41,3.48,2.03
China,Super League,2022,21/11/2022,11:00,Changchun Yatai,Hebei,4,1,H,1.03,13.84,49.86,1.03,26,81,1.02,17.21,47.21
China,Super League,2022,21/11/2022,11:00,Tianjin Jinmen Tiger,Shanghai Shenhua,2,1,H,1.96,3.5,3.98,2.05,3.75,4.33,1.92,3.46,3.82
China,Super League,2022,21/11/2022,11:30,Chengdu Rongcheng,Shandong Taishan,2,1,H,4.94,3.99,1.68,5.1,4.2,1.7,4.83,3.93,1.63
China,Super League,2022,21/11/2022,11:30,Guangzhou City,Beijing Guoan,1,2,A,5.77,4.25,1.56,6.8,4.7,1.58,5.88,4.23,1.5
China,Super League,2022,21/11/2022,11:30,Wuhan Three Towns,Meizhou Hakka,3,0,H,1.13,8.74,20.96,1.13,10,29,1.1,8.61,20.56
China,Super League,2022,22/11/2022,11:00,Cangzhou,Dalian Pro,1,1,D,1.88,3.88,3.91,1.94,4.07,4.2,1.87,3.71,3.73
China,Super League,2022,22/11/2022,11:30,Henan Songshan Longmen,Wuhan FC,3,0,H,1.22,6.71,11.45,1.25,7,14,1.2,6.59,11.71
China,Super League,2022,22/11/2022,11:30,Shenzhen,Guangzhou FC,2,1,H,2.26,3.35,3.3,2.3,3.5,3.5,2.16,3.31,3.22
China,Super League,2022,22/11/2022,11:30,Zhejiang Professional,Shanghai Port,2,1,H,4.46,4.03,1.74,5.4,4.35,1.79,4.4,4.02,1.68
China,Super League,2022,25/11/2022,11:00,Chengdu Rongcheng,Guangzhou City,3,0,H,1.51,4.25,6.67,1.54,4.65,7.56,1.45,4.27,6.74
China,Super League,2022,25/11/2022,11:30,Shanghai Shenhua,Beijing Guoan,1,2,A,5.64,4.16,1.58,6,4.4,1.61,5.46,4.11,1.54
China,Super League,2022,26/11/2022,07:00,Changchun Yatai,Cangzhou,0,2,A,2.41,3.63,2.82,2.55,3.65,2.95,2.39,3.41,2.75
China,Super League,2022,26/11/2022,07:00,Dalian Pro,Meizhou Hakka,2,1,H,2.65,3.35,2.71,2.86,3.58,2.71,2.66,3.34,2.5
China,Super League,2022,26/11/2022,09:30,Shandong Taishan,Wuhan FC,5,0,H,1.04,17.62,50.37,1.04,27,81,1.02,15.92,51.23
China,Super League,2022,26/11/2022,11:00,Hebei,Zhejiang Professional,1,6,A,41.42,16.34,1.03,126,30,1.03,53.18,17.72,1.02
China,Super League,2022,26/11/2022,11:30,Guangzhou FC,Henan Songshan Longmen,1,1,D,6.73,4.81,1.44,9,5.79,1.45,7.45,4.93,1.36
China,Super League,2022,26/11/2022,11:30,Shenzhen,Wuhan Three Towns,0,4,A,41.09,11.83,1.04,121,32,1.03,48.47,18.22,1.01
China,Super League,2022,26/11/2022,12:00,Tianjin Jinmen Tiger,Shanghai Port,1,0,H,5.4,4.06,1.62,5.75,4.4,1.63,5.22,4.06,1.57
China,Super League,2022,30/11/2022,07:00,Shandong Taishan,Cangzhou,2,3,A,1.23,6.29,12.33,1.27,6.51,14,1.23,6.03,10.45
China,Super League,2022,30/11/2022,11:00,Hebei,Dalian Pro,1,4,A,14.62,12.09,1.1,31,18,1.11,21.38,11.67,1.07
China,Super League,2022,30/11/2022,11:00,Tianjin Jinmen Tiger,Guangzhou City,1,0,H,3.13,3.44,2.24,3.4,3.44,2.34,3.16,3.24,2.22
China,Super League,2022,30/11/2022,11:30,Shanghai Port,Henan Songshan Longmen,1,3,A,2.17,3.41,3.45,2.17,3.87,3.64,2.04,3.56,3.29
China,Super League,2022,30/11/2022,11:30,Shenzhen,Wuhan FC,1,2,A,3.74,3.64,1.94,4.1,3.66,2.15,3.69,3.45,1.94
China,Super League,2022,30/11/2022,11:30,Wuhan Three Towns,Changchun Yatai,2,3,A,1.22,6.92,11.34,1.25,7.75,16.5,1.2,6.84,11.16
China,Super League,2022,30/11/2022,11:30,Zhejiang Professional,Beijing Guoan,2,0,H,2.65,3.8,2.48,2.69,3.83,3,2.53,3.6,2.5
China,Super League,2022,01/12/2022,11:00,Chengdu Rongcheng,Guangzhou FC,2,0,H,1.47,4.56,6.62,1.55,4.9,7.22,1.46,4.43,6.21
China,Super League,2022,01/12/2022,11:30,Meizhou Hakka,Shanghai Shenhua,0,1,A,1.79,3.79,4.47,1.87,4.31,4.64,1.75,3.73,4.32
China,Super League,2022,04/12/2022,11:00,Cangzhou,Wuhan Three Towns,0,4,A,9.43,6.81,1.24,11,7.97,1.26,9.75,6.8,1.21
China,Super League,2022,04/12/2022,11:30,Guangzhou City,Shanghai Port,1,2,A,30.6,11.27,1.08,44.94,13,1.08,31.37,10.92,1.06
China,Super League,2022,04/12/2022,11:30,Wuhan FC,Changchun Yatai,1,1,D,2.24,3.68,3.06,2.36,3.73,3.29,2.17,3.51,3.01
China,Super League,2022,05/12/2022,07:30,Beijing Guoan,Dalian Pro,1,3,A,1.69,4.1,4.65,1.69,4.38,5.83,1.59,3.98,5.13
China,Super League,2022,05/12/2022,11:00,Hebei,Meizhou Hakka,0,4,A,9.35,6.54,1.26,14,7.5,1.32,10.09,6.35,1.22
China,Super League,2022,05/12/2022,11:00,Tianjin Jinmen Tiger,Guangzhou FC,0,0,D,1.6,4.12,5.46,1.64,4.25,5.7,1.58,4,5.14
China,Super League,2022,05/12/2022,11:30,Henan Songshan Longmen,Chengdu Rongcheng,0,1,A,2.24,3.45,3.24,2.25,3.6,3.25,2.18,3.43,3.06
China,Super League,2022,05/12/2022,11:30,Shanghai Shenhua,Zhejiang Professional,0,2,A,4.94,3.88,1.7,5.09,3.93,1.72,4.72,3.75,1.67
China,Super League,2022,09/12/2022,11:00,Cangzhou,Wuhan FC,1,0,H,1.55,4.28,5.8,1.58,4.45,7,1.5,4.19,5.92
China,Super League,2022,09/12/2022,11:30,Shanghai Shenhua,Dalian Pro,1,2,A,2.87,3.19,2.61,3.1,3.25,2.61,2.93,3.06,2.45
China,Super League,2022,09/12/2022,11:30,Wuhan Three Towns,Shandong Taishan,1,1,D,2.18,3.65,3.2,2.2,3.78,3.37,2.11,3.58,3.09
China,Super League,2022,10/12/2022,07:00,Chengdu Rongcheng,Shanghai Port,0,0,D,2.29,3.42,3.17,2.36,3.66,3.37,2.2,3.39,3.07
China,Super League,2022,10/12/2022,07:00,Hebei,Beijing Guoan,0,4,A,35.56,17.27,1.05,101,19.5,1.05,39.81,14.85,1.03
China,Super League,2022,10/12/2022,11:00,Shenzhen,Changchun Yatai,0,2,A,5.34,4.03,1.63,5.75,4.09,1.76,4.81,3.73,1.67
China,Super League,2022,10/12/2022,11:30,Guangzhou FC,Guangzhou City,0,0,D,2.63,3.29,2.91,2.68,3.52,2.92,2.49,3.27,2.71
China,Super League,2022,10/12/2022,11:30,Zhejiang Professional,Meizhou Hakka,2,0,H,1.65,4.13,5.46,1.68,4.2,5.9,1.62,3.95,4.92
China,Super League,2022,10/12/2022,12:00,Tianjin Jinmen Tiger,Henan Songshan Longmen,1,1,D,2.89,3.6,2.38,3.3,3.63,2.4,2.84,3.45,2.3
China,Super League,2022,14/12/2022,07:00,Dalian Pro,Wuhan Three Towns,1,2,A,9.75,5,1.34,11.3,5.56,1.37,9,5.12,1.3
China,Super League,2022,14/12/2022,09:00,Wuhan FC,Tianjin Jinmen Tiger,0,3,A,,,,13.5,7,1.29,10.19,6.42,1.23
China,Super League,2022,14/12/2022,11:30,Guangzhou City,Shanghai Shenhua,1,1,D,3.25,3.12,2.41,3.42,3.22,2.65,3.12,2.99,2.37
China,Super League,2022,15/12/2022,07:00,Beijing Guoan,Changchun Yatai,3,0,H,1.2,5.59,11.13,1.26,7.5,17,1.19,6.58,12.05
China,Super League,2022,15/12/2022,11:00,Cangzhou,Henan Songshan Longmen,1,1,D,3.62,3.22,2.18,3.95,3.5,2.54,3.34,3.12,2.21
China,Super League,2022,15/12/2022,11:30,Guangzhou FC,Shandong Taishan,2,4,A,14.96,6.62,1.2,20.07,7.09,1.27,14.47,6.36,1.18
China,Super League,2022,15/12/2022,11:30,Meizhou Hakka,Shanghai Port,0,1,A,3.24,3.34,2.29,3.35,3.37,2.57,3.03,3.15,2.34
China,Super League,2022,15/12/2022,11:30,Zhejiang Professional,Chengdu Rongcheng,1,1,D,2.37,3.16,3.27,2.4,3.28,3.35,2.32,3.12,3.09
China,Super League,2022,15/12/2022,12:00,Hebei,Shenzhen,2,0,H,5.5,4.21,1.53,7.75,5.1,1.53,6.6,4.41,1.43
China,Super League,2022,19/12/2022,11:00,Shandong Taishan,Shenzhen,8,0,H,1.04,14.59,50.73,1.04,41,301,1.01,21.05,71.71
China,Super League,2022,23/12/2022,07:00,Guangzhou City,Hebei,4,1,H,1.02,14.79,36.37,1.07,36,111,1.02,18.32,53.22
China,Super League,2022,23/12/2022,07:00,Guangzhou FC,Beijing Guoan,1,3,A,4.44,3.52,1.86,4.6,4,1.96,3.95,3.44,1.89
China,Super League,2022,23/12/2022,07:00,Henan Songshan Longmen,Shenzhen,3,0,H,,,,1.24,7.5,13,1.21,6.7,10.8
China,Super League,2022,23/12/2022,07:00,Meizhou Hakka,Changchun Yatai,1,0,H,1.43,4.59,7.51,1.65,4.7,8.5,1.42,4.37,7.02
China,Super League,2022,23/12/2022,07:00,Wuhan FC,Dalian Pro,3,0,H,1.74,4.06,4.43,3.35,4.33,5,1.72,3.93,4.51
China,Super League,2022,23/12/2022,07:00,Zhejiang Professional,Tianjin Jinmen Tiger,3,0,H,,,,1.37,5.5,13,1.28,5.03,11.09
China,Super League,2022,23/12/2022,12:00,Cangzhou,Shanghai Shenhua,0,3,A,4.97,3.77,1.72,5.2,3.85,1.78,4.62,3.69,1.71
China,Super League,2022,23/12/2022,12:00,Chengdu Rongcheng,Wuhan Three Towns,1,0,H,3.3,3.72,2.12,4,3.79,2.12,3.4,3.56,2.01
China,Super League,2022,23/12/2022,12:00,Shanghai Port,Shandong Taishan,2,0,H,4.77,3.98,1.7,5.6,4.17,1.76,4.71,3.88,1.66
China,Super League,2022,27/12/2022,07:00,Beijing Guoan,Shanghai Port,0,3,A,6,4.63,1.5,6.25,4.63,1.57,5.8,4.36,1.48
China,Super League,2022,27/12/2022,07:00,Cangzhou,Hebei,3,0,H,,,,,,,,,
China,Super League,2022,27/12/2022,07:00,Chengdu Rongcheng,Wuhan FC,3,1,H,1.13,8.36,21.51,1.14,9,26,1.12,7.95,19
China,Super League,2022,27/12/2022,07:00,Guangzhou FC,Changchun Yatai,1,4,A,3.37,3.65,2.11,3.75,3.75,2.2,3.32,3.49,2.04
China,Super League,2022,27/12/2022,07:00,Henan Songshan Longmen,Shanghai Shenhua,1,1,D,2.8,3.27,2.63,2.9,3.43,3.6,2.58,3.12,2.73
China,Super League,2022,27/12/2022,07:00,Shandong Taishan,Meizhou Hakka,3,0,H,,,,,,,,,
China,Super League,2022,27/12/2022,07:00,Shenzhen,Guangzhou City,0,3,A,19.45,8.69,1.08,41,13.39,1.12,25.28,10.54,1.07
China,Super League,2022,27/12/2022,07:00,Tianjin Jinmen Tiger,Dalian Pro,0,3,A,,,,,,,,,
China,Super League,2022,27/12/2022,12:00,Wuhan Three Towns,Zhejiang Professional,2,0,H,1.43,3.69,7.46,1.51,5,7.46,1.45,4.59,6
China,Super League,2022,30/12/2022,07:00,Hebei,Henan Songshan Longmen,0,4,A,,,,61,14,1.24,17.11,7.13,1.17
China,Super League,2022,30/12/2022,07:00,Shanghai Shenhua,Shenzhen,2,0,H,1.06,14.58,28.36,1.07,19,51,1.05,11.84,28.1
China,Super League,2022,31/12/2022,07:00,Chengdu Rongcheng,Dalian Pro,3,0,H,1.2,6.66,12.04,1.23,7,14.5,1.2,6.37,11.52
China,Super League,2022,31/12/2022,07:00,Guangzhou City,Cangzhou,1,4,A,3.91,4.19,1.74,4.75,4.33,2.25,4.06,4.01,1.73
China,Super League,2022,31/12/2022,07:00,Meizhou Hakka,Guangzhou FC,1,0,H,1.75,3.99,3.78,1.85,4.15,4.5,1.75,3.93,3.95
China,Super League,2022,31/12/2022,07:00,Shandong Taishan,Beijing Guoan,3,0,H,,,,,,,,,
China,Super League,2022,31/12/2022,07:00,Shanghai Port,Changchun Yatai,4,0,H,1.12,8.5,21.08,1.13,11,29,1.09,9.3,21.43
China,Super League,2022,31/12/2022,07:00,Wuhan Three Towns,Tianjin Jinmen Tiger,3,0,H,1.84,4.04,3.48,2.59,3.59,2.59,2.59,3.59,2.59
China,Super League,2022,31/12/2022,07:00,Zhejiang Professional,Wuhan FC,4,0,H,1.05,11.02,20.61,1.05,23,81,1.03,14.68,39.42
China,Super League,2023,15/04/2023,12:35,Dalian Pro,Nantong Zhiyun,2,1,H,2.42,3.18,3.15,2.5,3.3,3.2,2.37,3.14,2.96
China,Super League,2023,15/04/2023,12:35,Wuhan Three Towns,Shanghai Port,0,2,A,2.51,3.46,2.8,2.56,3.73,3.16,2.33,3.45,2.79
China,Super League,2023,15/04/2023,12:35,Zhejiang Professional,Changchun Yatai,0,2,A,1.62,3.83,5.87,1.64,4.1,6,1.58,3.8,5.49
China,Super League,2023,15/04/2023,13:05,Beijing Guoan,Meizhou Hakka,1,1,D,1.46,4.35,7.42,1.5,4.7,8,1.41,4.36,7.15
China,Super League,2023,16/04/2023,12:35,Henan Songshan Longmen,Chengdu Rongcheng,1,1,D,4.3,3.53,1.88,4.7,3.8,2.23,3.64,3.37,2
China,Super League,2023,16/04/2023,12:35,Shanghai Shenhua,Shandong Taishan,1,0,H,3.16,3.31,2.35,3.46,3.4,2.44,3.01,3.21,2.31
China,Super League,2023,16/04/2023,12:35,Shenzhen,Qingdao Hainiu,2,1,H,7.05,4.04,1.51,7.11,4.2,1.58,6.09,3.93,1.52
China,Super League,2023,16/04/2023,12:35,Tianjin Jinmen Tiger,Cangzhou,1,1,D,1.88,3.23,4.82,1.97,3.35,4.82,1.89,3.2,4.25
China,Super League,2023,20/04/2023,12:35,Wuhan Three Towns,Beijing Guoan,1,1,D,2.08,3.59,3.49,2.1,3.98,3.71,1.98,3.61,3.39
China,Super League,2023,21/04/2023,10:30,Meizhou Hakka,Shanghai Shenhua,0,1,A,2.82,3.06,2.76,2.85,3.3,2.77,2.68,3.12,2.61
China,Super League,2023,21/04/2023,10:30,Tianjin Jinmen Tiger,Zhejiang Professional,2,1,H,2.38,3.11,3.3,2.75,3.25,3.3,2.44,3.09,2.91
China,Super League,2023,21/04/2023,12:35,Chengdu Rongcheng,Cangzhou,2,1,H,1.38,4.43,9.51,1.56,4.55,9.52,1.41,4.15,7.96
China,Super League,2023,21/04/2023,12:35,Henan Songshan Longmen,Qingdao Hainiu,0,0,D,1.63,3.81,5.82,1.73,4,5.9,1.63,3.71,5.05
China,Super League,2023,21/04/2023,12:35,Shandong Taishan,Nantong Zhiyun,1,1,D,1.19,6.57,16.54,1.23,7.5,21,1.18,6.4,14.88
China,Super League,2023,22/04/2023,08:30,Shanghai Port,Shenzhen,3,2,H,1.11,9.93,20.63,1.11,11.5,35,1.09,9.31,22.64
China,Super League,2023,22/04/2023,12:35,Changchun Yatai,Dalian Pro,3,2,H,1.96,3.36,4.18,2.05,3.75,4.21,1.92,3.32,3.89
China,Super League,2023,25/04/2023,12:35,Meizhou Hakka,Wuhan Three Towns,1,2,A,5.05,3.92,1.68,5.5,4.1,1.8,4.6,3.76,1.69
China,Super League,2023,25/04/2023,12:35,Qingdao Hainiu,Beijing Guoan,3,1,H,4.63,3.58,1.81,5.5,3.91,1.85,4.6,3.59,1.72
China,Super League,2023,25/04/2023,12:35,Shandong Taishan,Zhejiang Professional,2,1,H,1.48,4.3,7.03,1.57,4.33,7.03,1.49,4.11,6.17
China,Super League,2023,26/04/2023,10:30,Cangzhou,Shanghai Port,0,1,A,6.07,4.38,1.52,7.5,4.6,1.53,6.21,4.33,1.47
